"","CLIENT.CODE","DISTRICT","CLIENT.TYPE","YEAR","MONTH","MARGIN"
"1492",8163,"KILIMANJARO","MINI SUPERMAKETS",19,6,45.9857
"1493",8163,"KILIMANJARO","MINI SUPERMAKETS",19,6,60.0414
"1494",4011,"VOI","MINI SHOPS",19,6,1111.9884
"1495",4011,"VOI","MINI SHOPS",19,6,1501.457
"1496",6072,"MANYANGA","MINI SHOPS",19,6,240.3427
"1497",6072,"MANYANGA","MINI SHOPS",19,6,536.0032
"1498",6072,"MANYANGA","MINI SHOPS",19,6,479.5811
"1499",7931,"MTITO ANDEI","SHOPS",19,6,324.3507
"1500",4011,"VOI","MINI SHOPS",19,6,954.1482
"1501",6072,"MANYANGA","MINI SHOPS",19,6,-1875
"1502",6072,"MANYANGA","MINI SHOPS",19,6,-2750
"1503",6072,"MANYANGA","MINI SHOPS",19,6,-11000
"1504",7142,"KASARANI","SHOPS",19,6,2931.183
"1505",7931,"MTITO ANDEI","SHOPS",19,6,646.39
"1506",5142,"MTITO ANDEI","MINI SHOPS",19,6,4007.9992
"1507",6968,"LAKIPIA-MOMBASA","MINI SHOPS",19,6,-2489.947
"1508",5142,"MTITO ANDEI","MINI SHOPS",19,6,1954.122
"1509",8779,"MANYANGA","WHOLE SALE",19,6,488.5305
"1510",5145,"MANYANGA","MINI SUPERMAKETS",19,6,541.0218
"1511",5145,"MANYANGA","MINI SUPERMAKETS",19,6,2616.9555
"1512",4011,"VOI","MINI SHOPS",19,6,248.9947
"1513",4011,"VOI","MINI SHOPS",19,6,-36.06
"1514",4011,"VOI","MINI SHOPS",19,6,1162.372
"1515",4011,"VOI","MINI SHOPS",19,6,2385.9996
"1516",5142,"MTITO ANDEI","MINI SHOPS",19,6,1897.1984
"1517",6180,"NAIROBI","MINI SUPERMAKETS",19,6,558.8272
"1518",6180,"NAIROBI","MINI SUPERMAKETS",19,6,-126.8012
"1519",4011,"VOI","MINI SHOPS",19,6,1504.03
"1520",4011,"VOI","MINI SHOPS",19,6,1079.9376
"1521",1192,"MTITO ANDEI","SUPERMAKETS",19,6,75992.995
"1522",1521,"VOI","MINI SHOPS",19,6,25287.288
"1523",4957,"MAUA","SUPERMAKETS",19,6,365.6583
"1524",4957,"MAUA","SUPERMAKETS",19,6,204.654
"1525",5142,"MTITO ANDEI","MINI SHOPS",19,6,6624.636
"1526",5145,"MANYANGA","MINI SUPERMAKETS",19,6,-480.757
"1527",5160,"VOI","MINI SHOPS",19,6,4354.03
"1528",6180,"NAIROBI","MINI SUPERMAKETS",19,6,220.8212
"1529",6180,"NAIROBI","MINI SUPERMAKETS",19,6,-260.4414
"1530",6180,"NAIROBI","MINI SUPERMAKETS",19,6,36.8896
"1531",6180,"NAIROBI","MINI SUPERMAKETS",19,6,37.936
"1532",101,"VOI","SUPERMAKETS",19,6,3117.8167
"1533",5142,"MTITO ANDEI","MINI SHOPS",19,6,10985.086
"1534",1192,"MTITO ANDEI","SUPERMAKETS",19,6,4447.22
"1535",4011,"VOI","MINI SHOPS",19,6,198.562
"1536",4011,"VOI","MINI SHOPS",19,6,-448.4792
"1537",4011,"VOI","MINI SHOPS",19,6,294.5043
"1538",4988,"MTITO ANDEI","SUPERMAKETS",19,6,1899.8511
"1539",1514,"VOI","SHOPS",19,6,5023.5768
"1540",4161,"MACHAKOS","SUPERMAKETS",19,6,441.6424
"1541",5145,"MANYANGA","MINI SUPERMAKETS",19,6,-134.5215
"1542",7142,"KASARANI","SHOPS",19,6,611.276
"1543",7282,"MOMBASA","SUPERMAKETS",19,6,75.872
"1544",101,"VOI","SUPERMAKETS",19,6,0
"1545",1192,"MTITO ANDEI","SUPERMAKETS",19,6,1576.458
"1546",4011,"VOI","MINI SHOPS",19,6,481.7386
"1547",4011,"VOI","MINI SHOPS",19,6,-480.757
"1548",4011,"VOI","MINI SHOPS",19,6,344.464
"1549",4011,"VOI","MINI SHOPS",19,6,437.5936
"1550",4011,"VOI","MINI SHOPS",19,6,1009.169
"1551",4957,"MAUA","SUPERMAKETS",19,6,22.8184
"1552",5110,"KASARANI","SUPERMAKETS",19,6,306.981
"1553",5142,"MTITO ANDEI","MINI SHOPS",19,6,135.4708
"1554",4011,"VOI","MINI SHOPS",19,6,662.4636
"1555",4011,"VOI","MINI SHOPS",19,6,662.4636
"1556",4011,"VOI","MINI SHOPS",19,6,8429.096
"1557",101,"VOI","SUPERMAKETS",19,6,1519.8599
"1558",101,"VOI","SUPERMAKETS",19,6,441.6424
"1559",1192,"MTITO ANDEI","SUPERMAKETS",19,6,89.0944
"1560",5110,"KASARANI","SUPERMAKETS",19,6,1279.6707
"1561",5141,"KIAMBU","SUPERMAKETS",19,6,3105.365
"1562",5887,"MACHAKOS","MINI SUPERMAKETS",19,6,60.14
"1563",5110,"KASARANI","SUPERMAKETS",19,6,441.6424
"1564",7142,"KASARANI","SHOPS",19,6,1472.5965
"1565",1192,"MTITO ANDEI","SUPERMAKETS",19,6,-1562.6484
"1566",7124,"THIKA","MINI SHOPS",19,6,-2604.414
"1567",4957,"MAUA","SUPERMAKETS",19,6,344.464
"1568",5142,"MTITO ANDEI","MINI SHOPS",19,6,3183.966
"1569",5142,"MTITO ANDEI","MINI SHOPS",19,6,919.6005
"1570",7142,"KASARANI","SHOPS",19,6,-1355.8626
"1571",7142,"KASARANI","SHOPS",19,6,516.696
"1572",7142,"KASARANI","SHOPS",19,6,1050.972
"1573",7142,"KASARANI","SHOPS",19,6,3192.6
"1574",8779,"MANYANGA","WHOLE SALE",19,6,141.0345
"1575",8779,"MANYANGA","WHOLE SALE",19,6,42.1107
"1576",8779,"MANYANGA","WHOLE SALE",19,6,-781.3242
"1577",1192,"MTITO ANDEI","SUPERMAKETS",19,6,981.681
"1578",8779,"MANYANGA","WHOLE SALE",19,6,-232.0404
"1579",5110,"KASARANI","SUPERMAKETS",19,6,-485.2422
"1580",5110,"KASARANI","SUPERMAKETS",19,6,735.6992
"1581",5142,"MTITO ANDEI","MINI SHOPS",19,6,7599.2995
"1582",5142,"MTITO ANDEI","MINI SHOPS",19,6,481.7386
"1583",6041,"NAIROBI","SUPERMAKETS",19,6,67.7354
"1584",6041,"NAIROBI","SUPERMAKETS",19,6,656.3904
"1585",7282,"MOMBASA","SUPERMAKETS",19,6,-480.757
"1586",7931,"MTITO ANDEI","SHOPS",19,6,220.8212
"1587",101,"VOI","SUPERMAKETS",19,6,220.8212
"1588",101,"VOI","SUPERMAKETS",19,6,1766.5696
"1589",5145,"MANYANGA","MINI SUPERMAKETS",19,6,985.4376
"1590",5145,"MANYANGA","MINI SUPERMAKETS",19,6,532.1
"1591",5145,"MANYANGA","MINI SUPERMAKETS",19,6,872.201
"1592",5887,"MACHAKOS","MINI SUPERMAKETS",19,6,36.0614
"1593",5887,"MACHAKOS","MINI SUPERMAKETS",19,6,295.1168
"1594",7142,"KASARANI","SHOPS",19,6,1778.888
"1595",8163,"KILIMANJARO","MINI SUPERMAKETS",19,6,633.2837
"1596",101,"VOI","SUPERMAKETS",19,6,883.5579
"1597",1192,"MTITO ANDEI","SUPERMAKETS",19,6,406.4124
"1598",5040,"MANYANGA-MAUA","SUPERMAKETS",19,6,202.5868
"1599",6040,"NAIROBI","MINI SUPERMAKETS",19,6,154.02
"1600",6040,"NAIROBI","MINI SUPERMAKETS",19,6,110.6688
"1601",6041,"NAIROBI","SUPERMAKETS",19,6,-1198.8141
"1602",6041,"NAIROBI","SUPERMAKETS",19,6,595.686
"1603",6041,"NAIROBI","SUPERMAKETS",19,6,1767.1158
"1604",7282,"MOMBASA","SUPERMAKETS",19,6,-33.0006
"1605",7282,"MOMBASA","SUPERMAKETS",19,6,296.5904
"1606",7282,"MOMBASA","SUPERMAKETS",19,6,633.2837
"1607",4011,"VOI","MINI SHOPS",19,6,-520.8828
"1608",4011,"VOI","MINI SHOPS",19,6,525.486
"1609",4011,"VOI","MINI SHOPS",19,6,328.1952
"1610",4011,"VOI","MINI SHOPS",19,6,872.201
"1611",4011,"VOI","MINI SHOPS",19,6,184.448
"1612",4011,"VOI","MINI SHOPS",19,6,94.84
"1613",5145,"MANYANGA","MINI SUPERMAKETS",19,6,537.4288
"1614",5145,"MANYANGA","MINI SUPERMAKETS",19,6,131.3715
"1615",1521,"VOI","MINI SHOPS",19,6,15198.599
"1616",1521,"VOI","MINI SHOPS",19,6,4036.676
"1617",4211,"PARKLANDS","SUPERMAKETS",19,6,157233.51
"1618",4211,"PARKLANDS","SUPERMAKETS",19,6,66246.36
"1619",4211,"PARKLANDS","SUPERMAKETS",19,6,80583.62
"1620",4954,"MANYANGA-MAUA","SUPERMAKETS",19,6,296.5904
"1621",5110,"KASARANI","SUPERMAKETS",19,6,630.5832
"1622",5142,"MTITO ANDEI","MINI SHOPS",19,6,1104.106
"1623",5648,"MTITO ANDEI","SHOPS",19,6,2208.212
"1624",5648,"MTITO ANDEI","SHOPS",19,6,3276.0894
"1625",4011,"VOI","MINI SHOPS",19,6,189.3058
"1626",6040,"NAIROBI","MINI SUPERMAKETS",19,6,3276.0894
"1627",6041,"NAIROBI","SUPERMAKETS",19,6,1274.6705
"1628",5142,"MTITO ANDEI","MINI SHOPS",19,6,-734.5269
"1629",5110,"KASARANI","SUPERMAKETS",19,6,2549.341
"1630",1192,"MTITO ANDEI","SUPERMAKETS",19,6,189.3058
"1631",5110,"KASARANI","SUPERMAKETS",19,6,473.2645
"1632",5110,"KASARANI","SUPERMAKETS",19,6,113.5398
"1633",7282,"MOMBASA","SUPERMAKETS",19,6,764.8023
"1634",8163,"KILIMANJARO","MINI SUPERMAKETS",19,6,215.9614
"1635",5145,"MANYANGA","MINI SUPERMAKETS",19,6,118.3814
"1636",5142,"MTITO ANDEI","MINI SHOPS",19,6,504.0144
"1637",4988,"MTITO ANDEI","SUPERMAKETS",19,6,1684.914
"1638",1192,"MTITO ANDEI","SUPERMAKETS",19,6,5053.35
"1639",1192,"MTITO ANDEI","SUPERMAKETS",19,6,1650.122
"1640",6072,"MANYANGA","MINI SHOPS",19,6,2080.197
"1641",7282,"MOMBASA","SUPERMAKETS",19,6,1417.7872
"1642",7282,"MOMBASA","SUPERMAKETS",19,6,325.5934
"1643",1521,"VOI","MINI SHOPS",19,6,3346.5322
"1644",101,"VOI","SUPERMAKETS",19,6,954.96
"1645",4011,"VOI","MINI SHOPS",19,6,7706.726
"1646",4011,"VOI","MINI SHOPS",19,6,916.6182
"1647",4011,"VOI","MINI SHOPS",19,6,311.3772
"1648",4011,"VOI","MINI SHOPS",19,6,150.6882
"1649",4011,"VOI","MINI SHOPS",19,6,187.8249
"1650",4011,"VOI","MINI SHOPS",19,6,630.4
"1651",5145,"MANYANGA","MINI SUPERMAKETS",19,6,9909.8112
"1652",5145,"MANYANGA","MINI SUPERMAKETS",19,6,691.044
"1653",101,"VOI","SUPERMAKETS",19,6,1930.2574
"1654",5040,"MANYANGA-MAUA","SUPERMAKETS",19,6,585.9396
"1655",5040,"MANYANGA-MAUA","SUPERMAKETS",19,6,484.7472
"1656",6040,"NAIROBI","MINI SUPERMAKETS",19,6,281.724
"1657",101,"VOI","SUPERMAKETS",19,6,938
"1658",101,"VOI","SUPERMAKETS",19,6,393.96
"1659",4759,"MANYANGA","SUPERMAKETS",19,6,654.084
"1660",5145,"MANYANGA","MINI SUPERMAKETS",19,6,538.4256
"1661",4957,"MAUA","SUPERMAKETS",19,6,807.6384
"1662",5145,"MANYANGA","MINI SUPERMAKETS",19,6,1065.2888
"1663",4963,"KERUGOYA","SUPERMAKETS",19,6,848.3076
"1664",101,"VOI","SUPERMAKETS",19,6,307.2199
"1665",4011,"VOI","MINI SHOPS",19,6,3000
"1666",6040,"NAIROBI","MINI SUPERMAKETS",19,6,3983.46
"1667",7124,"THIKA","MINI SHOPS",19,6,734.604
"1668",7124,"THIKA","MINI SHOPS",19,6,378.24
"1669",101,"VOI","SUPERMAKETS",19,6,250
"1670",4011,"VOI","MINI SHOPS",19,6,422.586
"1671",4011,"VOI","MINI SHOPS",19,6,654.084
"1672",4011,"VOI","MINI SHOPS",19,6,196.98
"1673",4011,"VOI","MINI SHOPS",19,6,3871.354
"1674",4011,"VOI","MINI SHOPS",19,6,611.0788
"1675",4011,"VOI","MINI SHOPS",19,6,276.8343
"1676",5145,"MANYANGA","MINI SUPERMAKETS",19,6,484.7472
"1677",4011,"VOI","MINI SHOPS",19,6,1107.7182
"1678",4011,"VOI","MINI SHOPS",19,6,1659.24
"1679",4011,"VOI","MINI SHOPS",19,6,1420.8324
"1680",4011,"VOI","MINI SHOPS",19,6,457.08
"1681",4011,"VOI","MINI SHOPS",19,6,264.754
"1682",4759,"MANYANGA","SUPERMAKETS",19,6,538.4256
"1683",4011,"VOI","MINI SHOPS",19,6,1323.534
"1684",4011,"VOI","MINI SHOPS",19,6,286.7745
"1685",4011,"VOI","MINI SHOPS",19,6,326.6
"1686",4011,"VOI","MINI SHOPS",19,6,10039.1718
"1687",4011,"VOI","MINI SHOPS",19,6,363.5604
"1688",4011,"VOI","MINI SHOPS",19,6,590.94
"1689",4011,"VOI","MINI SHOPS",19,6,1909.411
"1690",4011,"VOI","MINI SHOPS",19,6,6138.842
"1691",4011,"VOI","MINI SHOPS",19,6,4276.8875
"1692",4011,"VOI","MINI SHOPS",19,6,4301.5931
"1693",4011,"VOI","MINI SHOPS",19,6,255.2902
"1694",4011,"VOI","MINI SHOPS",19,6,727.002
"1695",4011,"VOI","MINI SHOPS",19,6,658.2972
"1696",8163,"KILIMANJARO","MINI SUPERMAKETS",19,6,70.431
"1697",8163,"KILIMANJARO","MINI SUPERMAKETS",19,6,242.3736
"1698",4759,"MANYANGA","SUPERMAKETS",19,6,242.3736
"1699",1521,"VOI","MINI SHOPS",19,6,1340
"1700",4011,"VOI","MINI SHOPS",19,6,1268.3184
"1701",4011,"VOI","MINI SHOPS",19,6,31267.462
"1702",4011,"VOI","MINI SHOPS",19,6,500.8664
"1703",4011,"VOI","MINI SHOPS",19,6,140.0148
"1704",4011,"VOI","MINI SHOPS",19,6,244.95
"1705",6180,"NAIROBI","MINI SUPERMAKETS",19,6,585.9396
"1706",6180,"NAIROBI","MINI SUPERMAKETS",19,6,269.2128
"1707",6180,"NAIROBI","MINI SUPERMAKETS",19,6,140.862
"1708",6180,"NAIROBI","MINI SUPERMAKETS",19,6,242.3736
"1709",6180,"NAIROBI","MINI SUPERMAKETS",19,6,218.028
"1710",4011,"VOI","MINI SHOPS",19,6,-132.981
"1711",4011,"VOI","MINI SHOPS",19,6,245.6694
"1712",4011,"VOI","MINI SHOPS",19,6,158.8831
"1713",4011,"VOI","MINI SHOPS",19,6,1339.704
"1714",4011,"VOI","MINI SHOPS",19,6,321.8115
"1715",5145,"MANYANGA","MINI SUPERMAKETS",19,6,27.7642
"1716",5145,"MANYANGA","MINI SUPERMAKETS",19,6,55.5284
"1717",5145,"MANYANGA","MINI SUPERMAKETS",19,6,323.8116
"1718",4011,"VOI","MINI SHOPS",19,6,591.462
"1719",4011,"VOI","MINI SHOPS",19,6,409.4535
"1720",4011,"VOI","MINI SHOPS",19,6,322.11
"1721",7124,"THIKA","MINI SHOPS",19,6,415.41
"1722",4963,"KERUGOYA","SUPERMAKETS",19,6,154.551
"1723",4963,"KERUGOYA","SUPERMAKETS",19,6,143.9934
"1724",5040,"MANYANGA-MAUA","SUPERMAKETS",19,6,30.9927
"1725",5040,"MANYANGA-MAUA","SUPERMAKETS",19,6,309.927
"1726",5040,"MANYANGA-MAUA","SUPERMAKETS",19,6,271.9158
"1727",6040,"NAIROBI","MINI SUPERMAKETS",19,6,132.18
"1728",6072,"MANYANGA","MINI SHOPS",19,6,-1138.7704
"1729",101,"VOI","SUPERMAKETS",19,6,0
"1730",1192,"MTITO ANDEI","SUPERMAKETS",19,6,499.6332
"1731",4759,"MANYANGA","SUPERMAKETS",19,6,0
"1732",5134,"MURANGA","SUPERMAKETS",19,6,-2746668.6
"1733",1192,"MTITO ANDEI","SUPERMAKETS",19,6,1746.236
"1734",5142,"MTITO ANDEI","MINI SHOPS",19,6,9398.038
"1735",5142,"MTITO ANDEI","MINI SHOPS",19,6,4632.921
"1736",5145,"MANYANGA","MINI SUPERMAKETS",19,6,1028.6144
"1737",7282,"MOMBASA","SUPERMAKETS",19,6,2900.9661
"1738",4011,"VOI","MINI SHOPS",19,6,1746.236
"1739",4759,"MANYANGA","SUPERMAKETS",19,6,656.3856
"1740",7282,"MOMBASA","SUPERMAKETS",19,6,2517.6968
"1741",4957,"MAUA","SUPERMAKETS",19,6,514.3072
"1742",5110,"KASARANI","SUPERMAKETS",19,6,3229.602
"1743",5110,"KASARANI","SUPERMAKETS",19,6,817.0141
"1744",8163,"KILIMANJARO","MINI SUPERMAKETS",19,6,122.0161
"1745",1192,"MTITO ANDEI","SUPERMAKETS",19,6,2408.916
"1746",4120,"MACHAKOS","SUPERMAKETS",19,6,692.6115
"1747",4120,"MACHAKOS","SUPERMAKETS",19,6,802.972
"1748",4957,"MAUA","SUPERMAKETS",19,6,152.4924
"1749",5110,"KASARANI","SUPERMAKETS",19,6,2007.43
"1750",5142,"MTITO ANDEI","MINI SHOPS",19,6,1047.924
"1751",5142,"MTITO ANDEI","MINI SHOPS",19,6,4351.2032
"1752",5145,"MANYANGA","MINI SUPERMAKETS",19,6,1047.924
"1753",5145,"MANYANGA","MINI SUPERMAKETS",19,6,401.486
"1754",6036,"VOI","MINI SUPERMAKETS",19,6,802.972
"1755",6041,"NAIROBI","SUPERMAKETS",19,6,802.972
"1756",7282,"MOMBASA","SUPERMAKETS",19,6,230.8705
"1757",7282,"MOMBASA","SUPERMAKETS",19,6,368.514
"1758",7282,"MOMBASA","SUPERMAKETS",19,6,802.972
"1759",8779,"MANYANGA","WHOLE SALE",19,6,401.486
"1760",8779,"MANYANGA","WHOLE SALE",19,6,249.2824
"1761",5145,"MANYANGA","MINI SUPERMAKETS",19,6,1838.4605
"1762",1192,"MTITO ANDEI","SUPERMAKETS",19,6,1228.38
"1763",5142,"MTITO ANDEI","MINI SHOPS",19,6,6141.9
"1764",5145,"MANYANGA","MINI SUPERMAKETS",19,6,1590.505
"1765",7142,"KASARANI","SHOPS",19,6,1507.412
"1766",4011,"VOI","MINI SHOPS",19,6,1619.9028
"1767",4011,"VOI","MINI SHOPS",19,6,1220.161
"1768",4011,"VOI","MINI SHOPS",19,6,2235.7245
"1769",1192,"MTITO ANDEI","SUPERMAKETS",19,6,3310.51
"1770",1192,"MTITO ANDEI","SUPERMAKETS",19,6,4522.236
"1771",5145,"MANYANGA","MINI SUPERMAKETS",19,6,662.102
"1772",4011,"VOI","MINI SHOPS",19,6,555.4698
"1773",4011,"VOI","MINI SHOPS",19,6,662.102
"1774",4011,"VOI","MINI SHOPS",19,6,596.9385
"1775",4120,"MACHAKOS","SUPERMAKETS",19,6,457.4772
"1776",4011,"VOI","MINI SHOPS",19,6,802.972
"1777",4957,"MAUA","SUPERMAKETS",19,6,150.7412
"1778",4011,"VOI","MINI SHOPS",19,6,1570
"1779",6072,"MANYANGA","MINI SHOPS",19,6,200
"1780",6072,"MANYANGA","MINI SHOPS",19,6,5000
"1781",3045,"KILIMANJARO","MINI SHOPS",19,6,200
"1782",3663,"NAIROBI","MINI SUPERMAKETS",19,6,200
"1783",4963,"KERUGOYA","SUPERMAKETS",19,6,200
"1784",9979,"MANYANGA","MINI SUPERMAKETS",19,6,200
"1785",9979,"MANYANGA","MINI SUPERMAKETS",19,6,5000
"1786",101,"VOI","SUPERMAKETS",19,6,400
"1787",4120,"MACHAKOS","SUPERMAKETS",19,6,600
"1788",5887,"MACHAKOS","MINI SUPERMAKETS",19,6,400
"1789",4957,"MAUA","SUPERMAKETS",19,6,5000
"1790",5145,"MANYANGA","MINI SUPERMAKETS",19,6,0
"1791",6036,"VOI","MINI SUPERMAKETS",19,6,200
"1792",7282,"MOMBASA","SUPERMAKETS",19,6,-908.05
"1793",7931,"MTITO ANDEI","SHOPS",19,6,200
"1794",7931,"MTITO ANDEI","SHOPS",19,6,0
"1795",8779,"MANYANGA","WHOLE SALE",19,6,400
"1796",7931,"MTITO ANDEI","SHOPS",19,6,200
"1797",101,"VOI","SUPERMAKETS",19,6,1600
"1798",101,"VOI","SUPERMAKETS",19,6,5000
"1799",4954,"MANYANGA-MAUA","SUPERMAKETS",19,6,400
"1800",5040,"MANYANGA-MAUA","SUPERMAKETS",19,6,200
"1801",5142,"MTITO ANDEI","MINI SHOPS",19,6,2200
"1802",5145,"MANYANGA","MINI SUPERMAKETS",19,6,1800
"1803",5882,"KILIMANJARO","MINI SUPERMAKETS",19,6,200
"1804",6040,"NAIROBI","MINI SUPERMAKETS",19,6,200
"1805",6041,"NAIROBI","SUPERMAKETS",19,6,400
"1806",6041,"NAIROBI","SUPERMAKETS",19,6,-10000
"1807",7282,"MOMBASA","SUPERMAKETS",19,6,800
"1808",7282,"MOMBASA","SUPERMAKETS",19,6,0
"1809",4759,"MANYANGA","SUPERMAKETS",19,6,400
"1810",5180,"MANYANGA-MAUA","SHOPS",19,6,200
"1811",5648,"MTITO ANDEI","SHOPS",19,6,600
"1812",1521,"VOI","MINI SHOPS",19,6,400
"1813",1521,"VOI","MINI SHOPS",19,6,5000
"1814",6180,"NAIROBI","MINI SUPERMAKETS",19,6,200
"1815",6180,"NAIROBI","MINI SUPERMAKETS",19,6,0
"1816",4011,"VOI","MINI SHOPS",19,6,-5000
"1817",4759,"MANYANGA","SUPERMAKETS",19,6,600
"1818",5142,"MTITO ANDEI","MINI SHOPS",19,6,200
"1819",7142,"KASARANI","SHOPS",19,6,1000
"1820",8163,"KILIMANJARO","MINI SUPERMAKETS",19,6,200
"1821",8163,"KILIMANJARO","MINI SUPERMAKETS",19,6,5000
"1822",4011,"VOI","MINI SHOPS",19,6,1400
"1823",4957,"MAUA","SUPERMAKETS",19,6,800
"1824",4988,"MTITO ANDEI","SUPERMAKETS",19,6,0
"1825",4988,"MTITO ANDEI","SUPERMAKETS",19,6,5000
"1826",5142,"MTITO ANDEI","MINI SHOPS",19,6,-5000
"1827",5142,"MTITO ANDEI","MINI SHOPS",19,6,-25000
"1828",5160,"VOI","MINI SHOPS",19,6,400
"1829",5648,"MTITO ANDEI","SHOPS",19,6,-10000
"1830",8163,"KILIMANJARO","MINI SUPERMAKETS",19,6,200
"1831",8779,"MANYANGA","WHOLE SALE",19,6,0
"1832",1514,"VOI","SHOPS",19,6,400
"1833",1514,"VOI","SHOPS",19,6,10000
"1834",4161,"MACHAKOS","SUPERMAKETS",19,6,200
"1835",4161,"MACHAKOS","SUPERMAKETS",19,6,0
"1836",7124,"THIKA","MINI SHOPS",19,6,200
"1837",101,"VOI","SUPERMAKETS",19,6,5000
"1838",7142,"KASARANI","SHOPS",19,6,200
"1839",4011,"VOI","MINI SHOPS",19,6,-1524.75
"1840",4120,"MACHAKOS","SUPERMAKETS",19,6,5000
"1841",4937,"MANYANGA-MAUA","MINI SUPERMAKETS",19,6,200
"1842",7351,"CHOGORIA","INSTITUTIONS",19,6,17638.5482
"1843",1192,"MTITO ANDEI","SUPERMAKETS",19,6,2713.6228
"1844",1192,"MTITO ANDEI","SUPERMAKETS",19,6,10854.4912
"1845",5145,"MANYANGA","MINI SUPERMAKETS",19,6,38019.704
"1846",5145,"MANYANGA","MINI SUPERMAKETS",19,6,19249.1405
"1847",6036,"VOI","MINI SUPERMAKETS",19,6,4559.667
"1848",7351,"CHOGORIA","INSTITUTIONS",19,6,2511.889
"1849",3045,"KILIMANJARO","MINI SHOPS",19,6,1519.889
"1850",5142,"MTITO ANDEI","MINI SHOPS",19,6,5678.051
"1851",8779,"MANYANGA","WHOLE SALE",19,6,87.5679
"1852",8779,"MANYANGA","WHOLE SALE",19,6,291.7647
"1853",7282,"MOMBASA","SUPERMAKETS",19,6,2512.3462
"1854",5648,"MTITO ANDEI","SHOPS",19,6,7178.132
"1855",4011,"VOI","MINI SHOPS",19,6,358.9066
"1856",4011,"VOI","MINI SHOPS",19,6,1776.0568
"1857",4011,"VOI","MINI SHOPS",19,6,1877.4756
"1858",4957,"MAUA","SUPERMAKETS",19,6,1101.6843
"1859",4957,"MAUA","SUPERMAKETS",19,6,2463.5668
"1860",5142,"MTITO ANDEI","MINI SHOPS",19,6,3305.0529
"1861",4011,"VOI","MINI SHOPS",19,6,1101.6843
"1862",4759,"MANYANGA","SUPERMAKETS",19,6,1101.6843
"1863",4759,"MANYANGA","SUPERMAKETS",19,6,1847.6751
"1864",4937,"MANYANGA-MAUA","MINI SUPERMAKETS",19,6,5508.4215
"1865",4937,"MANYANGA-MAUA","MINI SUPERMAKETS",19,6,2343.5559
"1866",4937,"MANYANGA-MAUA","MINI SUPERMAKETS",19,6,6158.917
"1867",5142,"MTITO ANDEI","MINI SHOPS",19,6,4687.1118
"1868",8163,"KILIMANJARO","MINI SUPERMAKETS",19,6,615.8917
"1869",5141,"KIAMBU","SUPERMAKETS",19,6,10152.2421
"1870",5141,"KIAMBU","SUPERMAKETS",19,6,17440.092
"1871",5142,"MTITO ANDEI","MINI SHOPS",19,6,2343.5559
"1872",5145,"MANYANGA","MINI SUPERMAKETS",19,6,3305.0529
"1873",5145,"MANYANGA","MINI SUPERMAKETS",19,6,1847.6751
"1874",5145,"MANYANGA","MINI SUPERMAKETS",19,6,2605.4484
"1875",6180,"NAIROBI","MINI SUPERMAKETS",19,6,1101.6843
"1876",6180,"NAIROBI","MINI SUPERMAKETS",19,6,2343.5559
"1877",7142,"KASARANI","SHOPS",19,6,1101.6843
"1878",101,"VOI","SUPERMAKETS",19,6,1101.6843
"1879",101,"VOI","SUPERMAKETS",19,6,618.3738
"1880",101,"VOI","SUPERMAKETS",19,6,615.8917
"1881",4954,"MANYANGA-MAUA","SUPERMAKETS",19,6,3305.0529
"1882",4954,"MANYANGA-MAUA","SUPERMAKETS",19,6,4687.1118
"1883",4954,"MANYANGA-MAUA","SUPERMAKETS",19,6,3079.4585
"1884",4954,"MANYANGA-MAUA","SUPERMAKETS",19,6,1736.9656
"1885",5040,"MANYANGA-MAUA","SUPERMAKETS",19,6,1101.6843
"1886",5040,"MANYANGA-MAUA","SUPERMAKETS",19,6,615.8917
"1887",5882,"KILIMANJARO","MINI SUPERMAKETS",19,6,4687.1118
"1888",5882,"KILIMANJARO","MINI SUPERMAKETS",19,6,6158.917
"1889",7282,"MOMBASA","SUPERMAKETS",19,6,3695.3502
"1890",5145,"MANYANGA","MINI SUPERMAKETS",19,6,2343.5559
"1891",8779,"MANYANGA","WHOLE SALE",19,6,1101.6843
"1892",8779,"MANYANGA","WHOLE SALE",19,6,2463.5668
"1893",8779,"MANYANGA","WHOLE SALE",19,6,868.4828
"1894",4759,"MANYANGA","SUPERMAKETS",19,6,1101.6843
"1895",5887,"MACHAKOS","MINI SUPERMAKETS",19,6,1101.6843
"1896",5887,"MACHAKOS","MINI SUPERMAKETS",19,6,1231.7834
"1897",5887,"MACHAKOS","MINI SUPERMAKETS",19,6,868.4828
"1898",4963,"KERUGOYA","SUPERMAKETS",19,6,1101.6843
"1899",4963,"KERUGOYA","SUPERMAKETS",19,6,1231.7834
"1900",5142,"MTITO ANDEI","MINI SHOPS",19,6,13983.231
"1901",5145,"MANYANGA","MINI SUPERMAKETS",19,6,3237.162
"1902",6072,"MANYANGA","MINI SHOPS",19,6,4697.6101
"1903",6072,"MANYANGA","MINI SHOPS",19,6,6103.2524
"1904",6072,"MANYANGA","MINI SHOPS",19,6,5507.0848
"1905",4120,"MACHAKOS","SUPERMAKETS",19,6,1372.864
"1906",5110,"KASARANI","SUPERMAKETS",19,6,1177.83
"1907",5145,"MANYANGA","MINI SUPERMAKETS",19,6,3464.9924
"1908",5145,"MANYANGA","MINI SUPERMAKETS",19,6,1167.2142
